customer_id,age,gender,country,subscription_status,total_orders,total_quantity,total_revenue,average_order_value,average_unit_price,average_rating,total_cancellations,average_purchase_frequency,max_purchase_frequency,min_purchase_frequency,first_purchase_date,last_purchase_date,signup_date,recency_days,tenure_days,orders_per_month,average_quantity_per_order,product_diversity,category_diversity,product_name_diversity,cancellation_rate,revenue_per_order,revenue_per_unit,purchase_activity_ratio,customer_value,revenue_per_month,quantity_per_month,cancellation_per_order,rating_adjusted_value,frequency_consistency,purchase_intensity,revenue_intensity,quantity_intensity,customer_value_per_month,tenure_years,orders_per_tenure_year,revenue_per_order_month,revenue_x_frequency,orders_x_purchase_activity,value_x_purchase_activity,cancellation_x_frequency,diversity_ratio,recency_band,value_band,frequency_band
CUST1893,35,Female,India,cancelled,1,5,1472.0500000000002,1472.0500000000002,294.41,4.2,0,32.0,32,32,2025-07-18,2025-07-18,2021-11-12,143,1344,0.02183406113537118,5.0,1,1,1,0.0,1472.0500000000002,294.41,0.0007434944237918215,2708.5720000000006,32.85825892857144,0.11160714285714286,0.0,3629.486480000001,1.0,0.27157738095238093,399.7754836309524,1.3578869047619049,60.459196428571445,3.682191780821918,0.27157738095238093,32.85825892857144,48577.65000000001,0.0007434944237918215,2.013808178438662,0.0,2.0,At Risk,High Value,Low Frequency
CUST1894,21,Other,Pakistan,paused,1,7,477.46999999999997,477.46999999999997,68.21,4.4,0,22.0,22,22,2024-07-09,2024-07-09,2021-05-15,517,1151,0.02540220152413209,7.0,1,1,1,0.0,477.46999999999997,68.21,0.0008680555555555555,897.6436,12.444917463075585,0.18245004344048654,0.0,1238.748168,1.0,0.317115551694179,151.41316246741962,2.219808861859253,23.3964448305821,3.1534246575342464,0.317115551694179,12.444917463075585,10981.81,0.0008680555555555555,0.7792045138888888,0.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1895,51,Female,Germany,active,1,3,404.04,404.04,134.68,4.4,2,31.0,31,31,2023-03-18,2023-03-18,2022-09-13,996,186,0.1388888888888889,3.0,1,1,1,2.0,404.04,134.68,0.0053475935828877,759.5952000000001,65.16774193548387,0.48387096774193544,2.0,1048.2413760000002,1.0,1.9623655913978495,792.8741935483871,5.887096774193548,122.51535483870968,0.5095890410958904,1.9623655913978495,65.16774193548387,12929.28,0.0053475935828877,4.0620064171123,64.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1896,50,Other,Pakistan,active,1,5,1475.35,1475.35,295.07,4.2,5,42.0,42,42,2024-11-15,2024-11-15,2022-03-12,388,979,0.02973240832507433,5.0,1,1,1,5.0,1475.35,295.07,0.0010204081632653062,2714.644,45.20990806945863,0.15321756894790603,5.0,3637.6229599999997,1.0,0.372829417773238,550.0538815117467,1.86414708886619,83.18623084780387,2.682191780821918,0.372829417773238,45.20990806945863,63440.049999999996,0.0010204081632653062,2.770044897959184,215.0,2.0,Long Inactive,High Value,Low Frequency
CUST1897,44,Female,Pakistan,active,1,9,1514.7,1514.7,168.3,4.5,5,17.0,17,17,2024-11-02,2024-11-02,2021-10-03,401,1126,0.025951557093425608,9.0,1,1,1,5.0,1514.7,168.3,0.0008873114463176575,2877.93,40.35612788632327,0.23978685612788633,5.0,4029.1019999999994,1.0,0.3241563055062167,490.9995559502664,2.9174067495559504,76.67664298401421,3.084931506849315,0.3241563055062167,40.35612788632327,27264.600000000002,0.0008873114463176575,2.553620230700976,90.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1898,39,Male,India,paused,1,9,1210.59,1210.59,134.51,4.3,3,32.0,32,32,2023-10-24,2023-10-24,2020-08-28,776,1152,0.025380710659898477,9.0,1,1,1,3.0,1210.59,134.51,0.0008673026886383347,2251.6973999999996,31.525781249999998,0.234375,3.0,3062.3084639999993,1.0,0.3168402777777778,383.563671875,2.8515625,58.63795312499999,3.1561643835616437,0.3168402777777778,31.525781249999998,39949.469999999994,0.0008673026886383347,1.9529032090199474,99.0,2.0,Long Inactive,High Value,Low Frequency
CUST1899,50,Male,USA,cancelled,1,7,1421.3500000000001,1421.3500000000001,203.05,3.8,1,43.0,43,43,2022-04-03,2022-04-03,2020-11-27,1345,492,0.0574712643678161,7.0,1,1,1,1.0,1421.3500000000001,203.05,0.002028397565922921,2501.5760000000005,86.66768292682929,0.426829268292683,1.0,3151.9857600000005,1.0,0.741869918699187,1054.4568089430895,5.193089430894309,152.53512195121957,1.347945205479452,0.741869918699187,86.66768292682929,62539.40000000001,0.002028397565922921,5.074190669371197,44.0,2.0,Long Inactive,High Value,Low Frequency
CUST1900,32,Male,USA,active,1,3,1936.1399999999999,1936.1399999999999,645.38,3.9,2,9.0,9,9,2024-08-01,2024-08-01,2023-11-03,494,272,0.09933774834437087,3.0,1,1,1,2.0,1936.1399999999999,645.38,0.003663003663003663,3446.3291999999997,213.54485294117646,0.33088235294117646,2.0,4411.301375999999,1.0,1.3419117647058822,2598.1290441176466,4.025735294117647,380.1098382352941,0.7452054794520548,1.3419117647058822,213.54485294117646,19361.399999999998,0.003663003663003663,12.623916483516481,20.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1901,64,Male,Germany,active,1,4,1583.24,1583.24,395.81,4.0,1,44.0,44,44,2024-12-14,2024-12-14,2020-09-12,359,1554,0.01893939393939394,4.0,1,1,1,1.0,1583.24,395.81,0.0006430868167202572,2849.832,30.564478764478768,0.07722007722007722,1.0,3704.7816,1.0,0.2348777348777349,371.867824967825,0.9395109395109396,55.016061776061775,4.257534246575342,0.2348777348777349,30.564478764478768,71245.8,0.0006430868167202572,1.832689389067524,45.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1902,32,Male,UK,active,1,4,1305.48,1305.48,326.37,4.1,5,2.0,2,2,2023-11-15,2023-11-15,2023-02-03,754,285,0.09523809523809523,4.0,1,1,1,5.0,1305.48,326.37,0.0034965034965034965,2375.9736,137.41894736842104,0.42105263157894735,5.0,3136.2851519999995,1.0,1.280701754385965,1671.9305263157894,5.12280701754386,250.10248421052628,0.7808219178082192,1.280701754385965,137.41894736842104,3916.44,0.0034965034965034965,8.307599999999999,15.0,2.0,Long Inactive,High Value,Low Frequency
CUST1903,20,Female,India,active,1,1,1200.43,1200.43,1200.43,4.4,1,31.0,31,31,2024-10-08,2024-10-08,2022-05-14,426,878,0.03303964757709251,1.0,1,1,1,1.0,1200.43,1200.43,0.0011376564277588168,2256.8084000000003,41.01697038724374,0.03416856492027335,1.0,3114.3955920000008,1.0,0.4157175398633257,499.03980637813214,0.4157175398633257,77.11190432801824,2.4054794520547946,0.4157175398633257,41.01697038724374,38413.76,0.0011376564277588168,2.5674725824800912,32.0,2.0,Long Inactive,High Value,Low Frequency
CUST1904,44,Female,USA,active,1,2,1545.42,1545.42,772.71,4.4,2,4.0,4,4,2025-11-02,2025-11-02,2022-12-27,36,1041,0.028011204481792715,2.0,1,1,1,2.0,1545.42,772.71,0.0009596928982725527,2905.3896000000004,44.536599423631124,0.05763688760806916,2.0,4009.437648000001,1.0,0.3506243996157541,541.8619596541787,0.7012487992315082,83.72880691642652,2.852054794520548,0.3506243996157541,44.536599423631124,7727.1,0.0009596928982725527,2.7882817658349333,10.0,2.0,Recent,Very High Value,Low Frequency
CUST1905,40,Female,USA,active,1,7,165.62,165.62,23.66,4.4,4,46.0,46,46,2025-12-07,2025-12-07,2020-07-09,1,1977,0.014947683109118086,7.0,1,1,1,4.0,165.62,23.66,0.0005055611729019212,311.36560000000003,2.5132018209408193,0.1062215477996965,4.0,429.68452800000006,1.0,0.18462316641375823,30.577288821446636,1.2923621648963075,4.72481942336874,5.416438356164384,0.18462316641375823,2.5132018209408193,7784.14,0.0005055611729019212,0.15741435793731043,188.0,2.0,Very Recent,Low Value,Low Frequency
CUST1906,24,Male,Germany,active,1,6,1715.6399999999999,1715.6399999999999,285.94,3.5,4,31.0,31,31,2025-11-01,2025-11-01,2021-06-29,37,1586,0.018564356435643563,6.0,1,1,1,4.0,1715.6399999999999,285.94,0.000630119722747322,2916.5879999999997,32.452206809583856,0.11349306431273644,4.0,3499.9055999999996,1.0,0.23013871374527112,394.8351828499369,1.3808322824716266,55.16875157629256,4.345205479452055,0.23013871374527112,32.452206809583856,54900.479999999996,0.000630119722747322,1.8377996219281663,128.0,2.0,Recent,Very High Value,Low Frequency
CUST1907,21,Female,UK,active,1,4,1649.04,1649.04,412.26,4.5,1,9.0,9,9,2025-01-21,2025-01-21,2021-11-13,321,1165,0.02510460251046025,4.0,1,1,1,1.0,1649.04,412.26,0.0008576329331046312,3133.176,42.46454935622317,0.10300429184549356,1.0,4386.4464,1.0,0.3133047210300429,516.6520171673819,1.2532188841201717,80.68264377682402,3.191780821917808,0.3133047210300429,42.46454935622317,16490.4,0.0008576329331046312,2.687114922813036,10.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1908,54,Male,Germany,active,1,7,781.13,781.13,111.59,4.1,3,42.0,42,42,2023-05-28,2023-05-28,2021-03-07,925,812,0.035629453681710214,7.0,1,1,1,3.0,781.13,111.59,0.0012300123001230013,1421.6565999999998,28.85948275862069,0.25862068965517243,3.0,1876.5867119999996,1.0,0.44950738916256155,351.1237068965517,3.1465517241379306,52.52425862068965,2.2246575342465755,0.44950738916256155,28.85948275862069,33588.59,0.0012300123001230013,1.7486551045510452,129.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1909,23,Male,USA,active,1,7,951.0200000000001,951.0200000000001,135.86,4.4,5,29.0,29,29,2024-06-13,2024-06-13,2022-06-18,543,726,0.03968253968253968,7.0,1,1,1,5.0,951.0200000000001,135.86,0.001375515818431912,1787.9176000000002,39.29834710743802,0.2892561983471075,5.0,2467.3262880000007,1.0,0.5027548209366391,478.12988980716256,3.5192837465564737,73.88089256198349,1.989041095890411,0.5027548209366391,39.29834710743802,28530.600000000002,0.001375515818431912,2.45930894085282,150.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1910,64,Female,UK,paused,1,3,1957.23,1957.23,652.41,4.1,3,26.0,26,26,2022-07-05,2022-07-05,2021-08-12,1252,327,0.08403361344537814,3.0,1,1,1,3.0,1957.23,652.41,0.003048780487804878,3562.1585999999998,179.56238532110092,0.27522935779816515,3.0,4702.049351999999,1.0,1.1162079510703364,2184.6756880733947,3.3486238532110093,326.80354128440365,0.8958904109589041,1.1162079510703364,179.56238532110092,52845.21,0.003048780487804878,10.86023963414634,81.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1911,62,Female,Canada,active,1,7,191.03,191.03,27.29,4.2,3,34.0,34,34,2024-04-04,2024-04-04,2020-12-26,613,1195,0.024489795918367346,7.0,1,1,1,3.0,191.03,27.29,0.0008361204013377926,351.4952,4.795732217573222,0.17573221757322174,3.0,471.00356800000003,1.0,0.305439330543933,58.34807531380753,2.1380753138075312,8.824147280334728,3.2739726027397262,0.305439330543933,4.795732217573222,6686.05,0.0008361204013377926,0.2938923076923077,105.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1912,23,Female,USA,cancelled,1,8,908.16,908.16,113.52,4.2,1,43.0,43,43,2025-01-17,2025-01-17,2023-04-04,325,654,0.043859649122807015,8.0,1,1,1,1.0,908.16,113.52,0.0015267175572519084,1671.0144,41.658715596330275,0.36697247706422015,1.0,2239.1592960000003,1.0,0.5581039755351682,506.84770642201835,4.464831804281346,76.65203669724771,1.7917808219178082,0.5581039755351682,41.658715596330275,39959.04,0.0015267175572519084,2.5511670229007635,44.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1913,28,Male,India,cancelled,1,4,651.28,651.28,162.82,4.3,3,11.0,11,11,2025-01-02,2025-01-02,2023-08-07,340,514,0.05514705882352941,4.0,1,1,1,3.0,651.28,162.82,0.001941747572815534,1211.3808,38.012451361867704,0.23346303501945526,3.0,1647.4778879999997,1.0,0.7101167315175098,462.48482490272374,2.840466926070039,70.70315953307393,1.4082191780821918,0.7101167315175098,38.012451361867704,7815.36,0.001941747572815534,2.3521957281553396,36.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1914,63,Female,Germany,cancelled,1,8,99.6,99.6,12.45,4.3,5,8.0,8,8,2024-09-11,2024-09-11,2021-02-22,453,1297,0.02260738507912585,8.0,1,1,1,5.0,99.6,12.45,0.0007704160246533128,185.25599999999997,2.3037779491133383,0.18504240555127216,5.0,251.94815999999994,1.0,0.28141865844255975,28.02929838087895,2.251349267540478,4.285026985350809,3.5534246575342467,0.28141865844255975,2.3037779491133383,896.4,0.0007704160246533128,0.1427241910631741,45.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1915,38,Female,USA,cancelled,1,2,211.06,211.06,105.53,3.7,0,26.0,26,26,2023-10-14,2023-10-14,2022-07-02,786,469,0.06012024048096193,2.0,1,1,1,0.0,211.06,105.53,0.002127659574468085,367.2444,13.500639658848614,0.1279317697228145,0.0,455.38305599999995,1.0,0.7782515991471216,164.2577825159915,1.5565031982942432,23.49111300639659,1.284931506849315,0.7782515991471216,13.500639658848614,5698.62,0.002127659574468085,0.7813710638297872,0.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1916,51,Female,USA,cancelled,1,9,1596.33,1596.33,177.37,3.9,5,37.0,37,37,2022-08-23,2022-08-23,2022-11-07,1203,0,1.0,9.0,1,1,1,5.0,1596.33,177.37,1.0,2841.4674,15963.3,90.0,5.0,3637.078272,1.0,365.0,582660.45,3285.0,28414.674,0.0,365.0,15963.3,60660.53999999999,1.0,2841.4674,190.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1917,67,Male,Canada,active,1,1,236.75,236.75,236.75,4.5,5,24.0,24,24,2022-10-25,2022-10-25,2022-06-26,1140,121,0.19867549668874174,1.0,1,1,1,5.0,236.75,236.75,0.00819672131147541,449.825,58.69834710743802,0.24793388429752067,5.0,629.755,1.0,3.0165289256198347,714.1632231404958,3.0165289256198347,111.52685950413223,0.3315068493150685,3.0165289256198347,58.69834710743802,5918.75,0.00819672131147541,3.6870901639344265,125.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1918,51,Female,Pakistan,active,1,6,539.04,539.04,89.84,4.1,0,43.0,43,43,2023-04-13,2023-04-13,2022-11-11,970,153,0.1639344262295082,6.0,1,1,1,0.0,539.04,89.83999999999999,0.006493506493506494,981.0527999999998,105.69411764705882,1.1764705882352942,0.0,1294.9896959999996,1.0,2.3856209150326797,1285.9450980392155,14.313725490196079,192.36329411764703,0.4191780821917808,2.3856209150326797,105.69411764705882,23717.76,0.006493506493506494,6.370472727272727,0.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1919,31,Female,Pakistan,active,1,8,1894.96,1894.96,236.87,4.0,5,40.0,40,40,2021-12-18,2021-12-18,2020-09-28,1451,446,0.06302521008403361,8.0,1,1,1,5.0,1894.96,236.87,0.0022371364653243847,3410.9280000000003,127.46367713004484,0.5381165919282511,5.0,4434.206400000001,1.0,0.8183856502242152,1550.8080717488788,6.547085201793721,229.43461883408074,1.2219178082191782,0.8183856502242152,127.46367713004484,77693.36,0.0022371364653243847,7.630711409395974,205.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1920,48,Male,Pakistan,cancelled,1,4,1943.08,1943.08,485.77,3.8,2,49.0,49,49,2023-09-12,2023-09-12,2022-10-05,818,342,0.08064516129032258,4.0,1,1,1,2.0,1943.08,485.77,0.0029154518950437317,3419.8208,170.44561403508771,0.3508771929824561,2.0,4308.974208,1.0,1.067251461988304,2073.754970760234,4.269005847953216,299.98428070175436,0.936986301369863,1.067251461988304,170.44561403508771,97154.0,0.0029154518950437317,9.97032303206997,100.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1921,36,Male,India,active,1,6,1339.8000000000002,1339.8000000000002,223.3,3.4,5,22.0,22,22,2024-11-25,2024-11-25,2022-11-29,378,727,0.03963011889035667,6.0,1,1,1,5.0,1339.8000000000002,223.30000000000004,0.0013736263736263737,2250.864,55.287482806052274,0.24759284731774414,5.0,2656.01952,1.0,0.5020632737276479,672.6643741403027,3.0123796423658873,92.88297111416782,1.9917808219178081,0.5020632737276479,55.287482806052274,30815.400000000005,0.0013736263736263737,3.091846153846154,115.0,2.0,Long Inactive,High Value,Low Frequency
CUST1922,68,Female,Canada,cancelled,1,8,1134.32,1134.32,141.79,4.3,2,17.0,17,17,2021-04-23,2021-04-23,2020-01-12,1690,467,0.060362173038229376,8.0,1,1,1,2.0,1134.32,141.79,0.002136752136752137,2109.8351999999995,72.86852248394004,0.5139186295503212,2.0,2869.375871999999,1.0,0.7815845824411135,886.5670235546038,6.252676659528908,135.53545182012846,1.2794520547945205,0.7815845824411135,72.86852248394004,20417.76,0.002136752136752137,4.508194871794871,36.0,2.0,Long Inactive,High Value,Low Frequency
CUST1923,44,Male,USA,active,1,6,1897.2599999999998,1897.2599999999998,316.21,4.3,4,22.0,22,22,2022-02-03,2022-02-03,2021-05-04,1404,275,0.09836065573770493,6.0,1,1,1,4.0,1897.2599999999998,316.21,0.0036231884057971015,3528.903599999999,206.97381818181816,0.6545454545454545,4.0,4799.308895999999,1.0,1.3272727272727272,2518.181454545454,7.963636363636364,384.97130181818176,0.7534246575342466,1.3272727272727272,206.97381818181816,43636.979999999996,0.0036231884057971015,12.78588260869565,92.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1924,66,Female,UK,active,1,1,253.96,253.96,253.96,4.3,1,37.0,37,37,2025-08-05,2025-08-05,2021-05-27,125,1531,0.019218449711723255,1.0,1,1,1,1.0,253.96,253.96,0.0006527415143603133,472.3656,4.976355323318093,0.019595035924232528,1.0,642.4172159999999,1.0,0.23840627041149576,60.54565643370346,0.23840627041149576,9.256020901371652,4.1945205479452055,0.23840627041149576,4.976355323318093,9650.48,0.0006527415143603133,0.308332637075718,38.0,2.0,At Risk,Low Value,Low Frequency
CUST1925,33,Female,India,paused,1,1,314.54,314.54,314.54,4.2,0,39.0,39,39,2024-01-30,2024-01-30,2023-01-18,678,377,0.07371007371007371,1.0,1,1,1,0.0,314.54,314.54,0.0026455026455026454,578.7536000000001,25.029708222811674,0.07957559681697612,0.0,775.5298240000002,1.0,0.9681697612732094,304.52811671087534,0.9681697612732094,46.054663129973484,1.0328767123287672,0.9681697612732094,25.029708222811674,12581.6,0.0026455026455026454,1.5310941798941802,0.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1926,44,Other,UK,active,1,7,1285.2,1285.2,183.6,4.1,4,30.0,30,30,2023-03-24,2023-03-24,2021-08-04,990,597,0.04784688995215311,7.0,1,1,1,4.0,1285.2,183.6,0.0016722408026755853,2339.064,64.58291457286433,0.35175879396984927,4.0,3087.5644799999995,1.0,0.6113902847571189,785.7587939698492,4.279731993299833,117.54090452261306,1.6356164383561644,0.6113902847571189,64.58291457286433,39841.200000000004,0.0016722408026755853,3.911478260869565,124.0,2.0,Long Inactive,High Value,Low Frequency
CUST1927,54,Female,Germany,paused,1,5,1631.0,1631.0,326.2,4.0,3,16.0,16,16,2023-10-09,2023-10-09,2020-09-28,791,1106,0.02640845070422535,5.0,1,1,1,3.0,1631.0,326.2,0.0009033423667570009,2935.8,44.24050632911392,0.13562386980108498,3.0,3816.5400000000004,1.0,0.33001808318264014,538.2594936708861,1.6500904159132006,79.63291139240506,3.03013698630137,0.33001808318264014,44.24050632911392,27727.0,0.0009033423667570009,2.652032520325203,51.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1928,19,Male,India,paused,1,9,1829.61,1829.61,203.29,4.3,1,8.0,8,8,2023-06-13,2023-06-13,2020-10-31,909,955,0.030456852791878177,9.0,1,1,1,1.0,1829.61,203.29,0.0010460251046025104,3403.0745999999995,57.47465968586388,0.28272251308900526,1.0,4628.181455999998,1.0,0.38219895287958117,699.2750261780105,3.4397905759162306,106.90286701570679,2.6164383561643834,0.38219895287958117,57.47465968586388,16466.489999999998,0.0010460251046025104,3.5597014644351455,9.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1929,21,Other,UK,active,1,4,1151.92,1151.92,287.98,4.0,0,38.0,38,38,2022-01-05,2022-01-05,2021-10-15,1433,82,0.26785714285714285,4.0,1,1,1,0.0,1151.92,287.98,0.012048192771084338,2073.456,421.4341463414634,1.4634146341463414,0.0,2695.4928000000004,1.0,4.451219512195122,5127.448780487805,17.804878048780488,758.5814634146342,0.22465753424657534,4.451219512195122,421.4341463414634,44924.880000000005,0.012048192771084338,24.98139759036145,0.0,2.0,Long Inactive,High Value,Low Frequency
CUST1930,42,Female,Pakistan,active,1,1,1187.15,1187.15,1187.15,4.1,3,37.0,37,37,2023-10-14,2023-10-14,2023-04-22,786,175,0.14634146341463417,1.0,1,1,1,3.0,1187.15,1187.15,0.005681818181818182,2160.613,203.5114285714286,0.17142857142857143,3.0,2852.0091599999996,1.0,2.085714285714286,2476.0557142857147,2.085714285714286,370.3908,0.4794520547945205,2.085714285714286,203.5114285714286,45111.700000000004,0.005681818181818182,12.276210227272726,114.0,2.0,Long Inactive,High Value,Low Frequency
CUST1931,31,Female,USA,active,1,2,82.52,82.52,41.26,4.0,1,43.0,43,43,2024-09-15,2024-09-15,2021-06-18,449,1185,0.024691358024691357,2.0,1,1,1,1.0,82.52,41.26,0.0008431703204047217,148.536,2.0891139240506327,0.05063291139240506,1.0,193.0968,1.0,0.3080168776371308,25.41755274261603,0.6160337552742616,3.7604050632911394,3.2465753424657535,0.3080168776371308,2.0891139240506327,3630.8799999999997,0.0008431703204047217,0.12524114671163575,44.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1932,25,Male,UK,active,1,4,1768.44,1768.44,442.11,3.8,5,32.0,32,32,2025-05-14,2025-05-14,2020-07-09,208,1770,0.016666666666666666,4.0,1,1,1,5.0,1768.44,442.11,0.000564652738565782,3112.4544,29.9735593220339,0.06779661016949153,5.0,3921.692544,1.0,0.20621468926553674,364.6783050847458,0.824858757062147,52.75346440677966,4.8493150684931505,0.20621468926553674,29.9735593220339,58358.520000000004,0.000564652738565782,1.757455900621118,165.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1933,21,Male,Canada,active,1,7,1101.8,1101.8,157.4,4.2,0,45.0,45,45,2025-01-27,2025-01-27,2021-08-09,315,1267,0.02313030069390902,7.0,1,1,1,0.0,1101.8,157.4,0.0007886435331230284,2027.312,26.088397790055247,0.16574585635359115,0.0,2716.59808,1.0,0.2880820836621942,317.4088397790055,2.016574585635359,48.00265193370166,3.4712328767123286,0.2880820836621942,26.088397790055247,50682.799999999996,0.0007886435331230284,1.5988264984227127,0.0,2.0,Long Inactive,High Value,Low Frequency
CUST1934,30,Female,USA,active,1,2,1681.72,1681.72,840.86,4.3,0,21.0,21,21,2025-08-04,2025-08-04,2022-05-03,126,1189,0.02461033634126333,2.0,1,1,1,0.0,1681.72,840.86,0.0008403361344537816,3127.9991999999997,42.431959629941126,0.050462573591253154,0.0,4254.078911999999,1.0,0.3069806560134567,516.2555088309504,0.6139613120269134,78.9234449116905,3.2575342465753425,0.3069806560134567,42.431959629941126,36997.840000000004,0.0008403361344537816,2.628570756302521,0.0,2.0,At Risk,Very High Value,Low Frequency
CUST1935,43,Female,Canada,paused,1,6,1607.6399999999999,1607.6399999999999,267.94,4.4,3,40.0,40,40,2024-05-05,2024-05-05,2022-10-23,582,560,0.05084745762711864,6.0,1,1,1,3.0,1607.6399999999999,267.94,0.0017825311942959,3022.3632,86.12357142857141,0.3214285714285714,3.0,4170.861216,1.0,0.6517857142857143,1047.8367857142857,3.910714285714286,161.91231428571427,1.5342465753424657,0.6517857142857143,86.12357142857141,65913.23999999999,0.0017825311942959,5.387456684491978,123.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1936,40,Male,UK,active,1,8,1768.56,1768.56,221.07,4.1,5,27.0,27,27,2023-09-16,2023-09-16,2022-01-24,814,600,0.047619047619047616,8.0,1,1,1,5.0,1768.56,221.07,0.0016638935108153079,3218.7791999999995,88.428,0.4,5.0,4248.788543999999,1.0,0.6083333333333334,1075.874,4.866666666666667,160.93895999999998,1.643835616438356,0.6083333333333334,88.428,49519.68,0.0016638935108153079,5.355705823627287,140.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1937,52,Male,Germany,cancelled,1,4,794.4,794.4,198.6,4.5,0,47.0,47,47,2024-06-22,2024-06-22,2021-04-15,534,1164,0.02512562814070352,4.0,1,1,1,0.0,794.4,198.6,0.0008583690987124463,1509.36,20.474226804123713,0.10309278350515465,0.0,2113.104,1.0,0.313573883161512,249.10309278350516,1.254295532646048,38.90103092783505,3.1890410958904107,0.313573883161512,20.474226804123713,38131.2,0.0008583690987124463,1.2955879828326178,0.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST1938,69,Female,Canada,active,1,1,1782.82,1782.82,1782.82,4.0,1,47.0,47,47,2022-04-30,2022-04-30,2020-05-12,1318,718,0.040106951871657755,1.0,1,1,1,1.0,1782.82,1782.82,0.0013908205841446453,3209.076,74.49108635097492,0.04178272980501393,1.0,4171.7988000000005,1.0,0.5083565459610028,906.308217270195,0.5083565459610028,134.08395543175487,1.9671232876712328,0.5083565459610028,74.49108635097492,85575.36,0.0013908205841446453,4.463248956884562,48.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1939,45,Male,Pakistan,cancelled,1,7,1728.37,1728.37,246.91,4.2,3,25.0,25,25,2022-07-21,2022-07-21,2022-03-18,1236,125,0.1935483870967742,7.0,1,1,1,3.0,1728.37,246.91,0.007936507936507936,3180.2008,414.80879999999996,1.68,3.0,4261.469072000001,1.0,2.9200000000000004,5046.8404,20.44,763.248192,0.3424657534246575,2.9200000000000004,414.80879999999996,44937.619999999995,0.007936507936507936,25.23968888888889,78.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1940,26,Male,Pakistan,paused,1,7,290.5,290.5,41.5,3.9,0,7.0,7,7,2023-02-26,2023-02-26,2021-08-07,1016,568,0.05016722408026756,7.0,1,1,1,0.0,290.5,41.5,0.0017574692442882249,517.09,15.34330985915493,0.36971830985915494,0.0,661.8752000000001,1.0,0.6426056338028169,186.6769366197183,4.498239436619718,27.311091549295774,1.5561643835616439,0.6426056338028169,15.34330985915493,2324.0,0.0017574692442882249,0.9087697715289983,0.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1941,27,Male,USA,active,1,5,247.7,247.7,49.54,4.3,3,2.0,2,2,2024-06-29,2024-06-29,2022-06-11,527,749,0.038510911424903725,5.0,1,1,1,3.0,247.7,49.54,0.0013333333333333333,460.7219999999999,9.921228304405874,0.20026702269692925,3.0,626.5819199999999,1.0,0.4873164218958611,120.7082777036048,2.4365821094793056,18.453484646194926,2.052054794520548,0.4873164218958611,9.921228304405874,743.0999999999999,0.0013333333333333333,0.6142959999999998,9.0,2.0,Long Inactive,Low Value,Low Frequency
CUST1942,56,Female,UK,active,1,5,1974.95,1974.95,394.99,4.0,1,35.0,35,35,2024-01-21,2024-01-21,2022-06-05,687,595,0.048,5.0,1,1,1,1.0,1974.95,394.99,0.0016778523489932886,3554.9100000000003,99.57731092436975,0.25210084033613445,1.0,4621.383000000001,1.0,0.6134453781512604,1211.5239495798319,3.0672268907563023,179.23915966386556,1.63013698630137,0.6134453781512604,99.57731092436975,71098.2,0.0016778523489932886,5.964614093959732,36.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST1943,38,Female,Germany,active,1,6,704.88,704.88,117.48,4.2,0,47.0,47,47,2023-04-04,2023-04-04,2023-03-13,979,22,0.5769230769230769,6.0,1,1,1,0.0,704.88,117.48,0.043478260869565216,1296.9792,961.2,8.181818181818182,0.0,1737.9521280000001,1.0,16.59090909090909,11694.6,99.54545454545455,1768.6080000000002,0.06027397260273973,16.59090909090909,961.2,33834.24,0.043478260869565216,56.3904,0.0,2.0,Long Inactive,Medium Value,Low Frequency
