customer_id,churn,age,gender,country,subscription_status,total_orders,total_quantity,total_revenue,average_order_value,average_unit_price,average_rating,total_cancellations,average_purchase_frequency,max_purchase_frequency,min_purchase_frequency,first_purchase_date,last_purchase_date,signup_date,tenure_days,orders_per_month,average_quantity_per_order,product_diversity,category_diversity,product_name_diversity,cancellation_rate,revenue_per_order,revenue_per_unit,purchase_activity_ratio,customer_value,revenue_per_month,quantity_per_month,cancellation_per_order,rating_adjusted_value,frequency_consistency,purchase_intensity,revenue_intensity,quantity_intensity,customer_value_per_month,tenure_years,orders_per_tenure_year,revenue_per_order_month,revenue_x_frequency,orders_x_purchase_activity,value_x_purchase_activity,cancellation_x_frequency,diversity_ratio,recency_band,value_band,frequency_band
CUST2264,0,25,Male,Pakistan,active,1,2,578.12,578.12,289.06,4.1,1,38.0,38,38,2024-05-30,2024-05-30,2023-07-23,312,0.087719298245614,2.0,1,1,1,1.0,578.12,289.06,0.0031948881789137,1052.1784,55.58846153846154,0.1923076923076923,1.0,1388.875488,1.0,1.1698717948717947,676.3262820512821,2.339743589743589,101.171,0.8547945205479452,1.1698717948717947,55.58846153846154,22546.68,0.0031948881789137,3.3615923322683705,39.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST2265,1,48,Female,Canada,active,1,3,372.21,372.21,124.07,3.8,3,27.0,27,27,2022-10-08,2022-10-08,2021-05-11,515,0.055045871559633,3.0,1,1,1,3.0,372.21,124.07,0.001937984496124,655.0896,21.68213592233009,0.174757281553398,3.0,825.412896,1.0,0.7087378640776698,263.7993203883495,2.1262135922330097,38.16055922330097,1.4109589041095891,0.7087378640776698,21.68213592233009,10421.88,0.001937984496124,1.2695534883720931,84.0,2.0,Long Inactive,Low Value,Low Frequency
CUST2266,0,28,Female,Canada,active,1,2,1127.8,1127.8,563.9,4.3,5,49.0,49,49,2023-06-03,2023-06-03,2020-04-09,1150,0.0254237288135593,2.0,1,1,1,5.0,1127.8,563.9,0.0008688097306689,2097.708,29.420869565217387,0.0521739130434782,5.0,2852.882879999999,1.0,0.3173913043478261,357.9539130434782,0.6347826086956522,54.72281739130433,3.150684931506849,0.3173913043478261,29.420869565217387,56390.0,0.0008688097306689,1.822509122502172,250.0,2.0,Long Inactive,High Value,Low Frequency
CUST2267,0,65,Male,UK,cancelled,1,6,1191.84,1191.84,198.64,4.5,1,11.0,11,11,2024-04-17,2024-04-17,2021-06-27,1025,0.0284360189573459,6.0,1,1,1,1.0,1191.84,198.64,0.0009746588693957,2264.496,34.883121951219515,0.175609756097561,1.0,3170.2943999999998,1.0,0.3560975609756097,424.41131707317066,2.1365853658536587,66.27793170731707,2.808219178082192,0.3560975609756097,34.883121951219515,14302.079999999998,0.0009746588693957,2.207111111111111,12.0,2.0,Long Inactive,High Value,Low Frequency
CUST2268,1,68,Female,USA,cancelled,1,8,1988.48,1988.48,248.56,4.2,3,4.0,4,4,2021-11-09,2021-11-09,2021-08-21,80,0.2727272727272727,8.0,1,1,1,3.0,1988.48,248.56,0.0123456790123456,3658.8032,745.6800000000001,3.0,3.0,4902.7962880000005,1.0,4.5625,9072.44,36.5,1372.0512,0.2191780821917808,4.5625,745.6800000000001,9942.4,0.0123456790123456,45.17040987654321,15.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST2269,0,43,Female,Pakistan,active,1,7,1532.79,1532.79,218.97,3.9,4,23.0,23,23,2024-01-17,2024-01-17,2021-02-16,1065,0.0273972602739726,7.0,1,1,1,4.0,1532.79,218.97,0.0009380863039399,2728.3662,43.17718309859155,0.1971830985915492,4.0,3492.308736,1.0,0.3427230046948357,525.3223943661972,2.399061032863849,76.85538591549296,2.9178082191780823,0.3427230046948357,43.17718309859155,36786.96,0.0009380863039399,2.559442964352721,96.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST2270,0,24,Male,UK,active,1,1,915.31,915.31,915.31,3.5,0,42.0,42,42,2023-08-10,2023-08-10,2022-06-21,415,0.0674157303370786,1.0,1,1,1,0.0,915.31,915.31,0.0024038461538461,1556.0269999999998,66.16698795180722,0.072289156626506,0.0,1867.2324,1.0,0.8795180722891566,805.0316867469878,0.8795180722891566,112.48387951807229,1.1369863013698631,0.8795180722891566,66.16698795180722,39358.33,0.0024038461538461,3.740449519230769,0.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST2271,1,55,Male,Canada,active,1,3,969.39,969.39,323.13,4.3,3,43.0,43,43,2022-10-17,2022-10-17,2022-10-04,13,0.6976744186046512,3.0,1,1,1,3.0,969.39,323.13,0.0714285714285714,1803.0654,2237.053846153846,6.9230769230769225,3.0,2452.168944,1.0,28.07692307692308,27217.48846153846,84.23076923076923,4160.920153846154,0.0356164383561643,28.07692307692308,2237.053846153846,42653.16,0.0714285714285714,128.7903857142857,132.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST2272,0,47,Male,USA,paused,1,8,401.12,401.12,50.14,3.9,2,17.0,17,17,2025-04-16,2025-04-16,2023-04-02,745,0.0387096774193548,8.0,1,1,1,2.0,401.12,50.14,0.0013404825737265,713.9936,16.152483221476512,0.3221476510067114,2.0,913.911808,1.0,0.4899328859060402,196.52187919463088,3.919463087248322,28.75142013422819,2.041095890410959,0.4899328859060402,16.152483221476512,7220.16,0.0013404825737265,0.9570959785522788,36.0,2.0,Long Inactive,Low Value,Low Frequency
CUST2273,1,25,Female,Pakistan,active,1,1,1991.63,1991.63,1991.63,3.9,5,31.0,31,31,2021-07-29,2021-07-29,2021-03-31,120,0.2,1.0,1,1,1,5.0,1991.63,1991.63,0.0082644628099173,3545.1014000000005,497.9075,0.25,5.0,4537.729792000001,1.0,3.041666666666667,6057.874583333334,3.041666666666667,886.2753500000001,0.3287671232876712,3.041666666666667,497.9075,63732.16,0.0082644628099173,29.298358677685957,160.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST2274,0,60,Female,Canada,active,1,3,1147.65,1147.65,382.55,4.0,0,1.0,1,1,2024-10-11,2024-10-11,2021-03-30,1291,0.0227100681302043,3.0,1,1,1,0.0,1147.65,382.55,0.0007739938080495,2065.7700000000004,26.66886134779241,0.069713400464756,0.0,2685.5010000000007,1.0,0.2827265685515104,324.471146398141,0.8481797056545314,48.00395042602635,3.536986301369863,0.2827265685515104,26.66886134779241,2295.3,0.0007739938080495,1.5988931888544895,0.0,2.0,Long Inactive,High Value,Low Frequency
CUST2275,0,58,Male,India,active,1,5,149.2,149.2,29.84,4.7,4,12.0,12,12,2025-03-08,2025-03-08,2022-08-17,934,0.0311203319502074,5.0,1,1,1,4.0,149.2,29.84,0.0010695187165775,289.448,4.792291220556745,0.1605995717344753,4.0,416.80511999999993,1.0,0.3907922912205567,58.30620985010707,1.953961456102784,9.297044967880083,2.558904109589041,0.3907922912205567,4.792291220556745,1939.6,0.0010695187165775,0.3095700534759358,52.0,2.0,Long Inactive,Low Value,Low Frequency
CUST2276,1,18,Female,India,paused,1,6,840.06,840.06,140.01,4.1,5,19.0,19,19,2022-06-12,2022-06-12,2022-09-13,0,1.0,6.0,1,1,1,5.0,840.06,140.01,1.0,1528.9091999999998,8400.599999999999,60.0,5.0,2018.1601439999995,1.0,365.0,306621.9,2190.0,15289.091999999995,0.0,365.0,8400.599999999999,16801.199999999997,1.0,1528.9091999999998,100.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST2277,0,53,Male,USA,active,1,5,163.1,163.1,32.62,3.8,2,18.0,18,18,2024-02-26,2024-02-26,2021-01-03,1149,0.0254452926208651,5.0,1,1,1,2.0,163.1,32.62,0.0008695652173913,287.056,4.258485639686684,0.1305483028720626,2.0,361.69056,1.0,0.3176675369886858,51.811575282854655,1.588337684943429,7.494934725848564,3.147945205479452,0.3176675369886858,4.258485639686684,3098.9,0.0008695652173913,0.2496139130434782,38.0,2.0,Long Inactive,Low Value,Low Frequency
CUST2278,0,34,Female,UK,cancelled,1,3,1587.3000000000002,1587.3000000000002,529.1,4.1,0,32.0,32,32,2024-01-26,2024-01-26,2023-02-26,334,0.0824175824175824,3.0,1,1,1,0.0,1587.3000000000002,529.1,0.0029850746268656,2888.886,142.57185628742516,0.2694610778443114,0.0,3813.3295199999993,1.0,1.092814371257485,1734.624251497006,3.2784431137724552,259.48077844311376,0.915068493150685,1.092814371257485,142.57185628742516,52380.90000000001,0.0029850746268656,8.623540298507463,0.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST2279,0,53,Female,Canada,active,1,6,61.74,61.74,10.29,4.0,1,4.0,4,4,2025-05-08,2025-05-08,2023-03-13,787,0.03671970624235,6.0,1,1,1,1.0,61.74,10.29,0.0012690355329949,111.132,2.3534942820838625,0.2287166454891994,1.0,144.4716,1.0,0.4637865311308767,28.63418043202033,2.7827191867852608,4.236289707750952,2.156164383561644,0.4637865311308767,2.3534942820838625,308.7,0.0012690355329949,0.1410304568527918,5.0,2.0,Long Inactive,Low Value,Low Frequency
CUST2280,0,41,Male,Germany,active,1,8,1137.2,1137.2,142.15,4.1,1,21.0,21,21,2024-09-10,2024-09-10,2023-09-02,374,0.0742574257425742,8.0,1,1,1,1.0,1137.2,142.15,0.0026666666666666,2069.704,91.2192513368984,0.6417112299465241,1.0,2732.0092799999998,1.0,0.9759358288770054,1109.8342245989304,7.807486631016043,166.01903743315506,1.0246575342465754,0.9759358288770054,91.2192513368984,25018.4,0.0026666666666666,5.519210666666666,22.0,2.0,Long Inactive,High Value,Low Frequency
CUST2281,0,27,Male,Germany,active,1,9,1313.19,1313.19,145.91,3.9,2,4.0,4,4,2025-08-19,2025-08-19,2023-05-01,841,0.0344431687715269,9.0,1,1,1,2.0,1313.19,145.91,0.001187648456057,2337.4782,46.84387633769322,0.3210463733650416,2.0,2991.972096,1.0,0.4340071343638526,569.9338287752676,3.906064209274673,83.38209988109394,2.304109589041096,0.4340071343638526,46.84387633769322,6565.950000000001,0.001187648456057,2.776102375296912,10.0,2.0,At Risk,High Value,Low Frequency
CUST2282,0,27,Female,UK,active,1,5,526.25,526.25,105.25,3.8,0,36.0,36,36,2024-08-08,2024-08-08,2021-07-24,1111,0.0262927256792287,5.0,1,1,1,0.0,526.25,105.25,0.0008992805755395,926.2,14.210171017101713,0.135013501350135,0.0,1167.0120000000002,1.0,0.3285328532853285,172.89041404140414,1.6426642664266429,25.009900990099013,3.043835616438356,0.3285328532853285,14.210171017101713,19471.25,0.0008992805755395,0.8329136690647483,0.0,2.0,Long Inactive,Low Value,Low Frequency
CUST2283,0,52,Male,Germany,active,1,6,585.72,585.72,97.62,4.1,1,33.0,33,33,2023-08-13,2023-08-13,2022-01-13,577,0.0494233937397034,6.0,1,1,1,1.0,585.72,97.62,0.0017301038062283,1066.0104,30.45337954939341,0.3119584055459272,1.0,1407.1337279999998,1.0,0.6325823223570191,370.5161178509532,3.7954939341421134,55.42515077989601,1.5808219178082192,0.6325823223570191,30.45337954939341,19914.48,0.0017301038062283,1.844308650519031,34.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST2284,0,46,Male,India,active,1,9,1928.52,1928.52,214.28,4.3,2,28.0,28,28,2024-11-20,2024-11-20,2021-09-30,1147,0.0254885301614273,9.0,1,1,1,2.0,1928.52,214.28,0.0008710801393728,3587.0471999999995,50.44080209241499,0.2353966870095902,2.0,4878.384191999999,1.0,0.3182214472537053,613.6964254577158,2.863993025283348,93.81989189189188,3.1424657534246574,0.3182214472537053,50.44080209241499,55927.08,0.0008710801393728,3.124605574912892,58.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST2285,0,26,Male,UK,active,1,5,1019.35,1019.35,203.87,3.9,4,35.0,35,35,2025-09-05,2025-09-05,2022-05-23,1201,0.0243704305442729,5.0,1,1,1,4.0,1019.35,203.87,0.0008319467554076,1814.443,25.46253122398002,0.1248959200666111,4.0,2322.48704,1.0,0.3039134054954205,309.7941298917569,1.5195670274771025,45.32330557868443,3.290410958904109,0.3039134054954205,25.46253122398002,36696.6,0.0008319467554076,1.5095199667221295,144.0,2.0,At Risk,Medium Value,Low Frequency
CUST2286,1,56,Female,UK,active,1,7,729.75,729.75,104.25,2.8,2,34.0,34,34,2022-10-24,2022-10-24,2021-10-06,383,0.072639225181598,7.0,1,1,1,2.0,729.75,104.25,0.0026041666666666,1138.41,57.16057441253263,0.5483028720626631,2.0,1206.7146000000002,1.0,0.9530026109660574,695.4536553524804,6.6710182767624016,89.17049608355092,1.0493150684931507,0.9530026109660574,57.16057441253263,25541.25,0.0026041666666666,2.964609375,70.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST2287,0,32,Female,Canada,active,1,8,337.6,337.6,42.2,4.0,0,36.0,36,36,2024-11-05,2024-11-05,2021-01-05,1400,0.0209790209790209,8.0,1,1,1,0.0,337.6,42.2,0.0007137758743754,607.6800000000001,7.234285714285715,0.1714285714285714,0.0,789.9840000000002,1.0,0.2607142857142857,88.01714285714287,2.085714285714286,13.021714285714287,3.835616438356164,0.2607142857142857,7.234285714285715,12491.2,0.0007137758743754,0.4337473233404711,0.0,2.0,Long Inactive,Low Value,Low Frequency
CUST2288,0,69,Female,India,cancelled,1,4,1671.92,1671.92,417.98,4.5,2,35.0,35,35,2023-05-28,2023-05-28,2022-07-07,325,0.0845070422535211,4.0,1,1,1,2.0,1671.92,417.98,0.0030674846625766,3176.648,154.33107692307692,0.3692307692307692,2.0,4447.3072,1.0,1.123076923076923,1877.6947692307688,4.492307692307692,293.2290461538461,0.8904109589041096,1.123076923076923,154.33107692307692,60189.12,0.0030674846625766,9.744319018404909,72.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST2289,0,64,Female,Pakistan,cancelled,1,6,692.16,692.16,115.36,4.6,5,5.0,5,5,2024-09-26,2024-09-26,2023-04-03,542,0.0524475524475524,6.0,1,1,1,5.0,692.16,115.36,0.001841620626151,1328.9471999999998,38.31143911439114,0.3321033210332103,5.0,1887.105024,1.0,0.6734317343173433,466.1225092250922,4.04059040590406,73.55796309963098,1.484931506849315,0.6734317343173433,38.31143911439114,4152.96,0.001841620626151,2.447416574585635,30.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST2290,0,24,Female,Pakistan,paused,1,6,309.36,309.36,51.56,4.1,3,27.0,27,27,2024-05-29,2024-05-29,2022-06-18,711,0.0404858299595141,6.0,1,1,1,3.0,309.36,51.56,0.0014044943820224,563.0352,13.053164556962026,0.2531645569620253,3.0,743.206464,1.0,0.5133614627285513,158.81350210970464,3.080168776371308,23.756759493670888,1.947945205479452,0.5133614627285513,13.053164556962026,8662.08,0.0014044943820224,0.7907797752808989,84.0,2.0,Long Inactive,Low Value,Low Frequency
CUST2291,0,18,Male,Germany,cancelled,1,4,806.96,806.96,201.74,4.1,5,19.0,19,19,2023-05-07,2023-05-07,2022-10-08,211,0.1244813278008298,4.0,1,1,1,5.0,806.96,201.74,0.0047169811320754,1468.6672,114.73364928909952,0.5687203791469194,5.0,1938.640704,1.0,1.7298578199052137,1395.9260663507112,6.919431279620854,208.81524170616112,0.5780821917808219,1.7298578199052137,114.73364928909952,16139.2,0.0047169811320754,6.927675471698112,100.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST2292,0,19,Female,Canada,active,1,5,27.35,27.35,5.47,3.4,1,39.0,39,39,2023-02-17,2023-02-17,2021-11-17,457,0.0616016427104722,5.0,1,1,1,1.0,27.35,5.47,0.0021834061135371,45.94799999999999,1.7954048140043763,0.3282275711159738,1.0,54.21863999999999,1.0,0.798687089715536,21.84409190371991,3.99343544857768,3.016280087527352,1.252054794520548,0.798687089715536,1.7954048140043763,1094.0,0.0021834061135371,0.1003231441048034,40.0,2.0,Long Inactive,Low Value,Low Frequency
CUST2293,1,59,Female,USA,cancelled,1,9,810.4499999999999,810.4499999999999,90.05,4.6,2,26.0,26,26,2022-06-12,2022-06-12,2020-11-22,567,0.050251256281407,9.0,1,1,1,2.0,810.4499999999999,90.05,0.0017605633802816,1556.064,42.88095238095238,0.4761904761904762,2.0,2209.61088,1.0,0.6437389770723104,521.718253968254,5.7936507936507935,82.33142857142857,1.5534246575342463,0.6437389770723104,42.88095238095238,21882.15,0.0017605633802816,2.739549295774648,54.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST2294,0,19,Female,UK,active,1,6,580.8,580.8,96.8,4.2,2,32.0,32,32,2025-06-01,2025-06-01,2023-03-29,795,0.0363636363636363,6.0,1,1,1,2.0,580.8,96.8,0.0012562814070351,1068.672,21.91698113207547,0.2264150943396226,2.0,1432.02048,1.0,0.459119496855346,266.6566037735849,2.754716981132076,40.32724528301887,2.1780821917808217,0.459119496855346,21.91698113207547,19166.4,0.0012562814070351,1.3425527638190955,66.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST2295,0,31,Male,Pakistan,active,1,6,1457.46,1457.46,242.91,3.9,4,40.0,40,40,2024-05-20,2024-05-20,2021-05-25,1091,0.0267618198037466,6.0,1,1,1,4.0,1457.46,242.91,0.0009157509157509,2594.2788,40.07681026581118,0.1649862511457378,4.0,3320.676864,1.0,0.3345554537121906,487.60119156736937,2.007332722273144,71.3367222731439,2.989041095890411,0.3345554537121906,40.07681026581118,59755.86,0.0009157509157509,2.375713186813187,164.0,2.0,Long Inactive,High Value,Low Frequency
CUST2296,0,66,Male,India,active,1,4,1385.72,1385.72,346.43,4.2,3,10.0,10,10,2024-05-26,2024-05-26,2022-02-04,842,0.0344036697247706,4.0,1,1,1,3.0,1385.72,346.43,0.0011862396204033,2549.7248,49.37244655581948,0.1425178147268408,3.0,3416.631232,1.0,0.4334916864608076,600.6980997624703,1.7339667458432304,90.84530166270784,2.306849315068493,0.4334916864608076,49.37244655581948,15242.92,0.0011862396204033,3.024584578884935,33.0,2.0,Long Inactive,High Value,Low Frequency
CUST2297,0,63,Female,Germany,active,1,5,1363.8,1363.8,272.76,4.2,1,30.0,30,30,2025-05-03,2025-05-03,2022-05-12,1087,0.0268576544315129,5.0,1,1,1,1.0,1363.8,272.76,0.0009191176470588,2509.392,37.639374425023,0.1379944802207911,1.0,3362.58528,1.0,0.3357865685372585,457.9457221711131,1.6789328426862924,69.25644894204231,2.978082191780822,0.3357865685372585,37.639374425023,42277.8,0.0009191176470588,2.306426470588235,31.0,2.0,Long Inactive,High Value,Low Frequency
CUST2298,0,56,Female,Canada,paused,1,2,251.4,251.4,125.7,4.1,0,16.0,16,16,2024-03-17,2024-03-17,2021-09-10,919,0.0316122233930453,2.0,1,1,1,0.0,251.4,125.7,0.0010869565217391,457.548,8.206746463547335,0.0652883569096844,0.0,603.9633599999999,1.0,0.397170837867247,99.84874863982589,0.794341675734494,14.936278563656147,2.5178082191780824,0.397170837867247,8.206746463547335,4273.8,0.0010869565217391,0.4973347826086956,0.0,2.0,Long Inactive,Low Value,Low Frequency
CUST2299,1,33,Female,USA,active,1,8,572.8,572.8,71.6,4.8,2,13.0,13,13,2023-01-14,2023-01-14,2022-02-15,333,0.0826446280991735,8.0,1,1,1,2.0,572.8,71.6,0.0029940119760479,1122.688,51.6036036036036,0.7207207207207208,2.0,1639.1244799999995,1.0,1.0960960960960962,627.8438438438437,8.76876876876877,101.14306306306304,0.9123287671232876,1.0960960960960962,51.6036036036036,8019.199999999999,0.0029940119760479,3.361341317365269,28.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST2300,0,22,Female,Pakistan,cancelled,1,4,731.92,731.92,182.98,4.4,1,36.0,36,36,2023-04-06,2023-04-06,2022-05-11,330,0.0833333333333333,4.0,1,1,1,1.0,731.92,182.98,0.0030211480362537,1376.0096,66.53818181818181,0.3636363636363636,1.0,1898.8932480000003,1.0,1.1060606060606062,809.5478787878787,4.424242424242425,125.09178181818184,0.9041095890410958,1.1060606060606062,66.53818181818181,27081.04,0.0030211480362537,4.157128700906345,37.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST2301,0,44,Male,USA,cancelled,1,1,45.81,45.81,45.81,4.3,2,18.0,18,18,2023-12-17,2023-12-17,2022-10-17,426,0.0657894736842105,1.0,1,1,1,2.0,45.81,45.81,0.0023419203747072,85.2066,3.2260563380281693,0.0704225352112676,2.0,115.88097599999998,1.0,0.8568075117370891,39.250352112676055,0.8568075117370891,6.000464788732394,1.167123287671233,0.8568075117370891,3.2260563380281693,870.3900000000001,0.0023419203747072,0.1995470725995316,38.0,2.0,Long Inactive,Low Value,Low Frequency
CUST2302,1,49,Male,India,active,1,6,1328.6999999999998,1328.6999999999998,221.45,4.3,3,29.0,29,29,2022-11-19,2022-11-19,2020-08-10,831,0.0348432055749128,6.0,1,1,1,3.0,1328.6999999999998,221.45,0.001201923076923,2471.382,47.96750902527075,0.2166064981949458,3.0,3361.07952,1.0,0.4392298435619735,583.6046931407942,2.6353790613718413,89.2195667870036,2.276712328767123,0.4392298435619735,47.96750902527075,39860.99999999999,0.001201923076923,2.9704110576923077,90.0,2.0,Long Inactive,High Value,Low Frequency
CUST2303,0,24,Female,Canada,cancelled,1,8,1487.52,1487.52,185.94,4.0,1,4.0,4,4,2024-01-13,2024-01-13,2022-03-24,660,0.0434782608695652,8.0,1,1,1,1.0,1487.52,185.94,0.0015128593040847,2677.536,67.61454545454545,0.3636363636363636,1.0,3480.7968,1.0,0.5530303030303031,822.6436363636363,4.424242424242425,121.70618181818182,1.808219178082192,0.5530303030303031,67.61454545454545,7437.6,0.0015128593040847,4.050735249621785,5.0,2.0,Long Inactive,High Value,Low Frequency
CUST2304,1,57,Female,USA,active,1,2,1684.6,1684.6,842.3,4.3,4,11.0,11,11,2022-02-22,2022-02-22,2020-03-09,715,0.0402684563758389,2.0,1,1,1,4.0,1684.6,842.3,0.0013966480446927,3133.356,70.68251748251748,0.0839160839160839,4.0,4261.364159999999,1.0,0.5104895104895105,859.9706293706294,1.020979020979021,131.4694825174825,1.9589041095890407,0.5104895104895105,70.68251748251748,20215.2,0.0013966480446927,4.376195530726257,48.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST2305,1,19,Male,Canada,active,1,1,1871.19,1871.19,1871.19,4.0,5,13.0,13,13,2022-08-05,2022-08-05,2021-03-04,519,0.0546448087431694,1.0,1,1,1,5.0,1871.19,1871.19,0.0019230769230769,3368.1420000000003,108.16127167630056,0.0578034682080924,5.0,4378.5846,1.0,0.7032755298651252,1315.9621387283237,0.7032755298651252,194.69028901734103,1.421917808219178,0.7032755298651252,108.16127167630056,26196.66,0.0019230769230769,6.477196153846155,70.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST2306,0,37,Male,USA,active,1,2,1237.38,1237.38,618.69,4.4,5,2.0,2,2,2024-12-18,2024-12-18,2023-11-07,407,0.068649885583524,2.0,1,1,1,5.0,1237.38,618.69,0.0024509803921568,2326.2744,91.20737100737102,0.1474201474201474,5.0,3210.2586720000004,1.0,0.8968058968058968,1109.6896805896806,1.7936117936117937,171.46985749385752,1.115068493150685,0.8968058968058968,91.20737100737102,3712.14,0.0024509803921568,5.701652941176471,15.0,2.0,Long Inactive,High Value,Low Frequency
CUST2307,1,58,Female,Canada,cancelled,1,7,1161.79,1161.79,165.97,4.1,4,22.0,22,22,2021-11-28,2021-11-28,2021-07-01,150,0.1666666666666666,7.0,1,1,1,4.0,1161.79,165.97,0.0066225165562913,2114.4578,232.358,1.4,4.0,2791.084295999999,1.0,2.4333333333333336,2827.0223333333333,17.033333333333335,422.8915599999999,0.410958904109589,2.4333333333333336,232.358,26721.17,0.0066225165562913,14.003031788079468,92.0,2.0,Long Inactive,High Value,Low Frequency
CUST2308,0,27,Female,USA,cancelled,1,7,1693.65,1693.65,241.95,3.6,1,20.0,20,20,2023-11-20,2023-11-20,2022-07-25,483,0.0584795321637426,7.0,1,1,1,1.0,1693.65,241.95,0.0020661157024793,2913.0779999999995,105.19565217391305,0.4347826086956521,1.0,3553.9551599999995,1.0,0.7556935817805382,1279.8804347826083,5.2898550724637685,180.9365217391304,1.3232876712328767,0.7556935817805382,105.19565217391305,35566.649999999994,0.0020661157024793,6.0187561983471065,21.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST2309,0,67,Male,UK,active,1,8,1657.92,1657.92,207.24,2.0,3,6.0,6,6,2024-09-07,2024-09-07,2022-07-31,769,0.0375469336670838,8.0,1,1,1,3.0,1657.92,207.24,0.0012987012987012,2321.088,64.67828348504551,0.3120936280884265,3.0,2088.9792,1.0,0.4746423927178154,786.9191157347204,3.797139141742523,90.54959687906371,2.106849315068493,0.4746423927178154,64.67828348504551,11605.44,0.0012987012987012,3.0144,21.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST2310,0,27,Male,Canada,active,1,3,1284.63,1284.63,428.21,4.0,3,47.0,47,47,2024-07-03,2024-07-03,2023-04-16,444,0.0632911392405063,3.0,1,1,1,3.0,1284.63,428.21,0.0022471910112359,2312.334,86.79932432432432,0.2027027027027027,3.0,3006.0342,1.0,0.822072072072072,1056.0584459459458,2.466216216216216,156.23878378378376,1.2164383561643837,0.822072072072072,86.79932432432432,61662.23999999999,0.0022471910112359,5.196256179775281,144.0,2.0,Long Inactive,High Value,Low Frequency
CUST2311,0,27,Male,USA,paused,1,7,1568.91,1568.91,224.13,3.7,5,34.0,34,34,2024-10-08,2024-10-08,2021-11-22,1051,0.0277520814061054,7.0,1,1,1,5.0,1568.91,224.13,0.0009505703422053,2729.9034,44.78334919124643,0.1998097050428163,5.0,3385.0802159999994,1.0,0.3472882968601332,544.8640818268316,2.4310180780209323,77.92302759276879,2.8794520547945206,0.3472882968601332,44.78334919124643,54911.84999999999,0.0009505703422053,2.594965209125475,175.0,2.0,Long Inactive,Very High Value,Low Frequency
CUST2312,0,61,Female,Pakistan,active,1,8,617.52,617.52,77.19,3.8,5,19.0,19,19,2025-04-16,2025-04-16,2023-12-07,496,0.0570342205323193,8.0,1,1,1,5.0,617.52,77.19,0.0020120724346076,1086.8352,37.35,0.4838709677419354,5.0,1369.412352,1.0,0.7358870967741936,454.425,5.887096774193549,65.73599999999999,1.358904109589041,0.7358870967741936,37.35,12350.4,0.0020120724346076,2.186791146881288,100.0,2.0,Long Inactive,Medium Value,Low Frequency
CUST2313,0,19,Female,USA,cancelled,1,2,128.32,128.32,64.16,3.9,3,25.0,25,25,2024-05-09,2024-05-09,2021-09-10,972,0.029940119760479,2.0,1,1,1,3.0,128.32,64.16,0.001027749229188,228.4096,3.960493827160494,0.0617283950617284,3.0,292.364288,1.0,0.375514403292181,48.18600823045267,0.7510288065843621,7.049679012345679,2.663013698630137,0.375514403292181,3.960493827160494,3336.32,0.001027749229188,0.2347477903391572,78.0,2.0,Long Inactive,Low Value,Low Frequency
CUST2314,0,25,Male,Pakistan,cancelled,1,3,1856.82,1856.82,618.94,3.1,4,18.0,18,18,2025-12-07,2025-12-07,2022-06-27,1259,0.0232738557020946,3.0,1,1,1,4.0,1856.82,618.94,0.0007936507936507,3008.0484000000006,44.24511517077045,0.0714853057982525,4.0,3369.014208000001,1.0,0.289912629070691,538.3155679110406,0.8697378872120731,71.67708657664815,3.4493150684931506,0.289912629070691,44.24511517077045,35279.58,0.0007936507936507,2.3873400000000005,76.0,2.0,Very Recent,Very High Value,Low Frequency
CUST2315,0,29,Male,USA,cancelled,1,5,433.9,433.9,86.78,3.0,1,6.0,6,6,2025-08-18,2025-08-18,2022-03-09,1258,0.0232919254658385,5.0,1,1,1,1.0,433.9,86.78,0.0007942811755361,694.24,10.34737678855326,0.1192368839427663,1.0,763.6640000000001,1.0,0.2901430842607313,125.89308426073131,1.4507154213036566,16.555802861685216,3.4465753424657533,0.2901430842607313,10.34737678855326,3037.3,0.0007942811755361,0.5514217633042097,7.0,2.0,At Risk,Low Value,Low Frequency
